date,title,description,source
2013-03-01,"Earth Apples: What Are They, Anyway?","The word ""apple"" dates back to the Beowulf days, and first appeared in Old English as ""æppel,"" meaning ""apple; any kind of fruit; fruit in general.""",HuffPost
2013-03-01,McShakeup: Chicken Selects Exiting; Angus Burgers Could Follow,"A McDonald's franchisee says the chain will remove Angus Third Pounder burgers, Chicken Selects and apple-walnut salad, a move likely intended to clear menu space for an expected rollout of McWraps and other new items.",HuffPost
2013-03-01,"5-Year-Old Danny Kitchen Racks Up $2,550 iPad Bill While Playing 'Zombies vs. Ninja' Game","""Danny was pestering us to let him have a go on the iPad. He kept saying it was a free game so my husband put in the passcode",HuffPost
2013-02-24,Happy Birthday Steve Jobs: Business Leaders Reflect On Ex-Apple CEO,"If ex-Apple CEO Steve Jobs were still alive, he would be 58 today. Following his death in 2011 from cancer at age 56, major",HuffPost
2013-02-24,Apple's iPhone 5 Crisis: A Data Vampire on the Loose,"MobileMe was a buggy, unloved sync nightmare that left Apple users with missing data and failed backups. So,  when Apple announced a transition to a new product, users where both hopeful and wary.",HuffPost
2013-02-24,"Firefox OS Will Take On Apple And Google In The Smartphone Wars, Starting This Summer","SIZE MATTERS Mozilla, a non-profit organization, also faces stiff competition. Google's Android software, which the company",HuffPost
2013-02-24,The 'iWatch' Slap Bracelet And 'iPad Mini Retina' Photos: This Week In Apple Rumors,"Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2013-02-23,The Content Brief: What's Up With All the Hacking?,"Facebook, Apple and Twitter were all targeted recently as well, possibly by the same Eastern European gang. You can check",HuffPost
2013-02-21,Easy as Pie: Apple Galette (52 New Foods),This easy apple pie recipe is a simple French twist on a favorite sweet treat: apple galette.,HuffPost
2013-02-19,How My iPad Saved a Life: A Personal Story About the Power of Technology,"It is a marvel of synchronicity that a TV project caused us to reconnect at this crucial time in his life. And not only that, but I now had the medical skills and decades of experience to clearly recognize his potentially-fatal condition as it unfolded before my eyes, thanks to Skype.",HuffPost
2013-02-18,Preschoolers Can Learn Great Things From TV,"When my first son was born six years ago, we had one television and one computer. Today, we have a smartphone, an iPad, a computer and a television. The screen choices continue to grow, and some of the stuff out there designed to delight our children is awesome. But not all of it.",HuffPost
2013-02-17,Companies With The Best (And Worst) Reputations: 24/7 Wall St.,No company has a better reputation among American consumers than Amazon.com. The online retailer pushed Apple out of the,HuffPost
2013-02-17,"iWatch Hysteria, iPhone 5S Inertia And Gaming On Apple TV: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2013-02-11,I Survived Heathrow's Terminal 5 -- With the Kindness of Strangers,"The food came close to being inedible -- an omelet that resembled a battered hockey puck, a white paste identified as potatoes on the menu, accompanied by four pieces of pale watermelon and six grapes plus a dead-white plastic-sealed icy Vienna roll and a putative apple dessert also dead-white.",HuffPost
2013-02-10,Tim Cook Was Originally Opposed To Suing Samsung,"But component expertise, cash and good market intelligence did not assure success when Samsung launched its own foray into",HuffPost
2013-02-10,"The iPhablet, iPad Mini Going Retina And iPhone 6 Bullplop: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2013-02-10,Apple Is 'Experimenting' With 'iWatch': New York Times,Read the whole Times report here. Now with The New York Times reporting that Apple is tinkering with such a smartwatch in,HuffPost
2013-02-08,New York Fashion Week: How To Spend 48 Hours In The Big Apple,"Or head to Brooklyn to see the designers at the Brooklyn Flea, which is currently housed in the beautiful former Williamsburg",HuffPost
2013-02-06,Nerding Out in Nature: One Smart Phone. Two Kids. Tons of Fun.,"My son wants every second he can squeeze out of my iPhone, and we're constantly wrestling with the when and how of device time. So, when I found a way for us to blend outdoor time and exercise with the allure of the iPhone, I knew I'd struck gold.",HuffPost
2013-02-02,"Apple, RIM, Google, Microsoft: Where Is the Big Bang?","The latest generation of smart phones are all like Toy Story sequels: Same cast of great characters with minor upgrades to the 3D models and textures. It's time for a some real innovation, a ""big bang"" and not this incremental tweaking of last year's winning formula. It's time for someone to take some risk.",HuffPost
2013-01-29,Apple And Carrot Soup With Cilantro-Peanut Chutney,The soup by itself is very delicious but it gets a pretty bold kick of heat from the Thai chili peppers in the crunchy peanut and cilantro chutney.,HuffPost
2013-01-28,"Mommy, Can You Put Down Your iPhone?","When I first gave birth and brought my baby girl home, I aspired to be the ultimate earth-mother-Gaia-worshipping-priestess",HuffPost
2013-01-21,A DIY iPhone Case That Will Brighten Any Cold Winter's Day,You'll never confuse it for your friend's again.,HuffPost
2013-01-20,"Tax Avoidance Accusations Scaring Away Some Investors From Apple, Google",Tax policy adviser Michael Lewis said the charity planned to publish a guide for investors next month outlining how they,HuffPost
2013-01-20,"iPhone 6 With Fingerprint Detection, New iPad's Weight Loss And Release Dates: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2013-01-18,10 Techie Finds For Kids At 2013 CES Show,An iPad-enabled potty-training seat wasn't the only kiddie find at the Consumer Electronics Show in Las Vegas last week. From,HuffPost
2013-01-12,Wackiest Travel Accessories You Can Buy,"Whenever you travel, you have your essentials: your passport, your carry-on, your in-flight distraction of choice (iPad, Kindle, magazine). Then you have items that are... not so necessary, like these very odd travel gadgets and gizmos.",HuffPost
2013-01-06,"iPhone 6 Appears, Apple Television Doesn't And COLORS! This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2013-01-06,Best Google Bug Ever Adds 'Praise The iPad' To Text-To-Speech Commands (VIDEO),"Maybe, but now the bug has gone viral, showing up on the Hacker News site, as well as Gizmodo. Probably not, according to",HuffPost
2013-01-04,Your 2-Year-Old Doesn't Need An iPad,"I realize that the title of this post may sound a bit preachy, like I’m about to rattle off 10 reasons why hand-whittled",HuffPost
2013-01-01,Google Is Attacking Apple From The Inside Out -- And It's Working,"After years of hammering away at Apple's share of the smartphone market with cheap-to-free Android phones, Google has lately",HuffPost
2012-12-30,2012 Taught Apple How To Say Sorry,"The company at first defended its work. “We are continuously improving it,"" a spokesperson argued, ""and as Maps is a cloud",HuffPost
2012-12-28,"To My 13-Year-Old, An iPhone Contract From Your Mom, With Love",Failure to comply with the following list will result in termination of your iPhone ownership.,HuffPost
2012-12-28,Why I Will Never Wear a Satin Wedding Dress,"If you had asked me that day as I posed for the iPhone, I would have told you that satin is a definite part of my dream wedding dress.",HuffPost
2012-12-25,Google Maps For iPhone: 7 Tips And Tricks You Didn't Know Were Possible,"Seriously, though: In addition to not constantly getting lost or disoriented, you can find a bunch of great features in Google",HuffPost
2012-12-23,I/O Denim: My Holiday Spirit Obsession,"Denim has been reinvigorated as an industry in recent years, particularly with menswear focused brands like Naked & Famous, Baldwin Denim and Raleigh Denim, but I/O strives to be well suited for the tech junkie...or at least the guy who's hand is glued to his iPhone.",HuffPost
2012-12-23,"iPhone Cases, J.Crew Catalogs And More Instagrams Of The Week (PHOTOS)",One of our editors thinks so...,HuffPost
2012-12-22,"New Google Phone -- Codename 'X Phone' -- Is Being Developed To Take On Apple, Samsung: WSJ",The Journal quoted the people saying that Motorola is working on two fronts: devices that will be sold by carrier partner,HuffPost
2012-12-20,Behind Bars For Being Poor,"The teenager opened her neighbor's unlocked car, grabbed the iPhone off the armrest and ran home, a few doors away in her",HuffPost
2012-12-14,Fiona Apple's Minimalist Ensemble Is So Good It's 'Criminal' (PHOTO),Shop the look and check out more from our A Look Back archives: Want more? Be sure to check out HuffPost Style on Twitter,HuffPost
2012-12-13,8 Ways To Childproof The New iPad Mini,"f your lil one is lucky enough to be receiving an iPad Mini this holiday (or just plans on sharing mom or dad's), it's essential",HuffPost
2012-12-13,Learning New Words,"One of his first words was ""No,"" but I've learned that he doesn't necessarily mean it. Do you want some apple? No. I then give him a piece of apple, and he readily takes it. Raisins? No, but really yes. More oatmeal? No! As he helps himself to another spoonful.",HuffPost
2012-12-11,Gluten-Free Holiday Apple Crisp,Looking for a quick 'n easy dessert to serve this holiday? Here's a simple gluten-free and vegan apple crisp that can be made in under 30 minutes and it's made with a fun (and healthy) gluten-free granola.,HuffPost
2012-12-11,A Weekend Passport To Old-School New York,"Even as the modern-day Big Apple excels in the ultra avant-garde everywhere from the fashion runway to molecular gastronomy to street art, the slightest nuance can send you hurtling back in time to a more classic epoch when Gotham was just coming into its own as a world city.",HuffPost
2012-12-09,"iPhone 5S Photos, iGlasses And Apple Television Whispers: This Week In Apple Rumors","Hello, ladies and gentlemen, and welcome to This Week In Apple Rumors, our regular look back at all of the week's unconfirmed",HuffPost
2012-12-09,A Little Apple Goes A Long Way,The company is being tweaked for its relatively measly investment in U.S. manufacturing. But the impact of $100 million on,HuffPost
