date,title,description,source
2026-03-30,Tesla’s head of customer experience leaves for Coinbase as talent exodus grows,"Tesla (TSLA) has lost another senior leader as Jose del Corral, the automaker’s head of product for customer experience, announced today that he is leaving after almost eight years to join Coinbase.



Del Corral’s departure lands on the same day as yet anoth…",Electrek
2026-03-30,"Why a Buffett disciple's decision to close his stock-picking fund is the most bullish signal in years, according to one market veteran",Veteran investor George Noble says that stock-picking has always persevered through tech disruption throughout history.,Business Insider
2026-03-30,Delaware judge reassigns Elon Musk cases after accusation of bias,"Kathaleen McCormick, a judge in Delaware's Court of Chancery, is reassigning cases involving Elon Musk to other judges in the state's business court.",CNBC
2026-03-30,Delaware judge accused of bias reassigns Musk cases,Chancellor Kathaleen McCormick of the Court of Chancery said she was reassigning three cases against Musk and Tesla board members that are potentially worth billions of dollars after the defendants said she supported ‌a post on LinkedIn celebrating ⁠a jury ⁠v…,The Times of India
2026-03-30,"Day 6 Spring Sale Green Deals – Heybike Helio F smart e-bike first savings, Jackery Explorer 1500 Ultra power station hits low, more","If you thought the deals were winding down on day 6 of the Big Spring Sale, think again, as we have a bunch Green Deals making our weekly kick-off edition all the better – plus, two are seeing increased savings. Things start, however, with the first-ever disc…",Electrek
2026-03-30,Elon Musk Says Tesla Is Working On Something 'Way Cooler' Than A Minivan,"We really haven't heard a peep about what Tesla's plan for its next actual consumer vehicle until now, and it's barely even a crumb.",Jalopnik
2026-03-30,Delaware judge accused of bias reassigns Musk cases,"WILMINGTON, Delaware, March 30 (Reuters) - The chief judge on Delaware's corporate court said she will reassign three cases involving Elon Musk to avoid...",Yahoo Entertainment
2026-03-30,Tesla Grew Sales in Europe for the First Time in a Year. Is the Automaker's Stock Set to Soar in 2026?,,Yahoo Entertainment
2026-03-30,Is the Explosion of Single-Stock ETFs an Opportunity or a Danger?,"Single-stock ETFs can double or even triple the daily returns of a popular underlying stock, but the risks these funds carry should not be overlooked.",MarketBeat
2026-03-30,"SpaceX's Starlink loses contact with satellite, says no threat to space missions","March 30 : SpaceX's Starlink said one of its satellites had an anomaly on-orbit on Sunday, leading to a loss of communications with the spacecraft at roughly 560 km (347.97 miles) above Earth, though the event does not pose a risk to key missions.The event co…",CNA
2026-03-30,Elon Musk is escalating his feud with a Delaware judge over a ‘heart’ on a LinkedIn post,Musk’s lawyers allege that Chancellor Kathaleen McCormick reacted in support of a post celebrating the billionaire’s federal court loss in California earlier this month.,Fortune
2026-03-30,"BYD’s new EV is luring in buyers with 5 minute charging and prices starting at $22,000","BYD launched the Song Ultra EV in China, starting at just under $22,000. The new EV is one of the first to be equipped with its Blade Battery and Flash Charging, enabling recharge times in as little as 5 minutes.



 more…",Electrek
2026-03-30,"Mark Cuban Says If Work Becomes Optional Like Elon Musk Predicts, They'll Invent 'New And Unpredictable Taxes' Like A Robot Utilization Tax","The future of work might not come with a timecard. It might come with a tax bill. Mark Cuban jumped into the AI debate on X with a mock IPO ""Risk Factors...",Yahoo Entertainment
2026-03-30,Nio Rises 5% While Tesla Stalls: The EV Rivalry Just Got a Lot More Interesting,,Yahoo Entertainment
2026-03-30,Starcloud CEO Philip Johnston on Putting the First A.I. Data Center in Space,"Philip Johnston’s Starcloud hits unicorn status after launching Starcloud-1, the first orbital A.I. data center powered by Nvidia GPUs.",Observer
2026-03-30,Delaware judge reassigns 3 Elon Musk cases while denying LinkedIn-emoji-related bias claims,"Delaware Chancery Court Judge Kathaleen McCormick denies ""hearting"" a LinkedIn post critical of Elon Musk.",Business Insider
2026-03-30,"Analyzing Elon Musk's TeraFab — A step towards Tesla and SpaceX's partial vertical integration, or an unattainable dream?","Elon Musk's TeraFab has been announced, and the first employees are now being hired. But can this venture scale to all of its terawatt glory? Or will it just help Tesla, SpaceX, and xAI land additional chips they cannot get from regular partners?",Tom's Hardware UK
2026-03-30,BREAKING: Delaware Judge Kathaleen McCormick has officially announced that she will no longer preside over multiple lawsuits involving @elonmusk and his companies,BREAKING: Delaware Judge Kathaleen McCormick has officially announced that she will no longer preside over multiple lawsuits involving @elonmusk and his companies after Elon's lawyers alleged she had shown bias against him after ruling against him in high-pro…,Freerepublic.com
2026-03-30,Delware judge steps aside from Elon Musk cases over ‘bias’ in supporting LinkedIn post that mocked him,A Delaware judge said Monday she will step aside from several cases involving Elon Musk after his lawyers accused her of bias over a LinkedIn post that appeared to show her “supporting” commentary mocking the billionaire.,New York Post
2026-03-30,"Corvette ZR1X Vs Tesla Plaid: 1,250-HP Chevy Hybrid Dominates Drag Race","GM's Corvette ZR1X hybrid monster has asserted itself over electric rivals and internal combustion legends in dominant fashion. Many already know that the ZR1X has hypercar-like performance, and yet, nothing beats some real world head-to-heads against the lik…",Hot Hardware
2026-03-30,Tesla Appears to Have a New Master Plan... and SpaceX Is a Huge Part of It,,Yahoo Entertainment
2026-03-30,"Show HN: Local video search with Qwen3-VL: no API, runs on Apple Silicon, GPUs","Last week, I posted SentrySearch, a CLI for semantic video search using Gemini's embedding API. The #1 request was local model support.Turns out Qwen3-VL-Embedding can natively embed video into the same kind of vector space, no API, fully offline. Runs on App…",Github.com
2026-03-30,Even billionaires aren’t safe: This year’s market slump has wiped $75 billion from the wealth of Jeff Bezos and Mark Zuckerberg,"The world’s ultra-rich, including Mark Zuckerberg, Jeff Bezos, and Larry Ellison, have seen their net worths slide by $30 billion each—fueled by a stock market skepticism of AI and unrelenting tensions in the Middle East.",Fortune
2026-03-30,Former CNN Host Says Who He’d Give ‘Billions Of Dollars’ To; It Isn’t His Old Network,'If I could wave a magic wand',The Daily Caller
2026-03-30,Another Tesla Cybercab production leader leaves as exodus continues,"Mark Lupkey, the manufacturing operations leader who oversaw Cybercab assembly and end-of-line ramp at Giga Texas, has announced his departure from Tesla. He is the third senior leader directly involved in bringing the Cybercab to production to leave the comp…",Electrek
2026-03-30,US Stocks Edge Up After Longest Losing Streak Since 2022,"US equities edged higher on Monday, putting a pause on a war-triggered selloff that spurred the longest stretch of losses since 2022 as investors and strategists across Wall Street suggested the selling was getting overdone.",Financial Post
2026-03-30,"Toyota’s new luxury EV in China receives over 3,000 orders in 1 hour after launching for $22,000","The bZ7, Toyota’s new flagship EV in China, may be its most advanced vehicle yet. After launching for under $22,000, the luxury electric sedan secured 3,100 orders within its first hour.



 more…",Electrek
2026-03-30,Tesla Will Soon Unleash Scaled Robotaxi,"Tesla is deploying more supervised robotaxi, hiring more drivers and testers and will start production of Cybercab in weeks. This should lead to a scaled robotaxi future.",Next Big Future
2026-03-29,3 brilliant ASX ETFs to buy after the market selloff,"Market volatility has dragged some quality ETFs lower this year.
The post 3 brilliant ASX ETFs to buy after the market selloff appeared first on The Motley Fool Australia.",Motley Fool Australia
2026-03-29,Physical Intelligence Seeks $1 Billion as Robotics Interest Grows,"Robotics startup Physical Intelligence is reportedly in talks on a $1 billion funding round. That round would raise the company’s valuation to north of $11 billion, Bloomberg News reported Friday (March 27), citing sources familiar with the matter. This deal …",pymnts.com
2026-03-29,Which early EV will become the first classic car of the electric era?,"Every automotive era has its classics, designs that transcend spec sheets and sales figure and, somehow, become more culturally relevant with age. Now, nearly thirty years into the modern era, it feels like it’s time to ask the question: Which early EV will b…",Electrek
2026-03-29,CERN Scientists Take Antimatter On Its Very First Road Trip,This is an important step toward enabling other research facilities around Europe to participate in antimatter research.,Jalopnik
2026-03-29,Tesla carelessly promotes ‘Full Self-Driving’ for driver losing his eyesight,"Tesla North America’s official account on X promoted a video interview of a new Cybertruck owner who says his ophthalmologist recommended he buy a Tesla with “Full Self-Driving” because he is losing his eyesight.



The problem is that Tesla itself classifies…",Electrek
